,0
636,546.7531227158315
637,533.1850497249335
638,532.1268193250116
639,533.7715133260731
640,532.2248395450597
641,535.7412709002813
642,539.8631816807988
643,539.9815570237547
644,541.077649982428
645,541.9400224165212
646,542.6750349823707
647,542.6612530523194
648,536.3080948722626
649,533.0850417768052
650,532.5566311180731
651,541.7236906517483
652,536.6379569818824
653,532.0122202970036
654,533.972338385369
655,532.5060854115368
656,571.1737798512725
657,540.5926218089505
658,533.6027685100145
659,532.9056202787967
660,534.4211546795115
661,535.1391489425355
662,532.1973084016377
663,562.4547195590666
664,571.5744278234706
665,534.7649648956906
666,542.5508866887319
667,532.0248277014443
668,538.9572094720477
669,534.4961340087242
670,531.9687524138595
671,537.2586185288928
672,532.1813457507654
673,532.1252090801031
674,554.1349251513589
675,581.8270060776297
676,536.8531339205106
677,534.5667030473568
678,535.091386927215
679,533.6242826591472
680,531.9169218519703
681,546.4140328712814
682,531.8635943828511
683,532.3059502986434
684,552.1167344114464
685,532.0058153547898
686,536.3755901227004
687,532.5302465082376
688,539.1173071802374
689,532.7891867016592
690,533.4522461919606
691,532.0681447287327
692,541.1808187847737
693,532.9672713812145
694,534.3104890940313
695,533.3109991946274
696,531.8450256571452
697,570.3732073309856
698,547.2173004391917
699,572.1484117839726
700,541.8766539259191
701,534.3506463749356
702,532.2847818802695
703,535.0899926601454
704,532.4993933188225
705,533.2813557731448
706,536.4618446566344
707,533.2272131004861
708,536.7501879434727
709,532.8134026880881
710,533.5072398654754
711,535.144283115314
712,532.754878394333
713,535.764813714027
714,538.4861341675629
715,540.6908369079948
716,535.8613401068853
717,532.9082010895937
718,532.9323606615983
719,537.0423001207201
720,534.1436333366934
721,533.0855108597173
722,559.6943831396162
723,546.9000703517272
724,532.7459050441628
725,538.1770960753195
726,537.9170551853097
727,532.0163094038649
728,533.8405685776505
729,559.5661774248775
730,546.2006588307041
731,533.9017194588042
732,532.4751796925127
733,542.2164712107902
734,536.5350710560317
735,531.9915662755251
736,532.0648748385406
737,532.2266962170337
738,537.6349853463678
739,531.9554865930554
740,535.8026082399286
741,532.2150088991792
742,558.6057194224018
743,536.6049596184357
744,541.1960674755288
745,531.8600880940049
746,531.904232704975
747,541.7633294514209
748,537.3168062258673
749,532.1243828692444
750,531.9575996331936
751,531.9151507547181
752,549.6370836174983
753,540.268943582211
754,547.6225167230489
755,548.8379731687452
756,539.3572132726907
757,531.8981928641834
758,532.6225956100898
759,544.7692039921947
760,535.1327373089042
761,547.3800773477448
762,550.994167945016
763,545.0582157598978
764,533.7146143712525
765,533.4577672632495
766,532.0807503281925
767,534.8300548377863
768,558.3168982237447
769,542.6573614514019
770,532.7000616347067
771,535.1328131281348
772,538.1677380141214
773,533.7296400442126
774,532.2193281879522
775,532.1134544242448
776,544.1759163588481
777,559.5876268749175
778,546.4280033076295
779,547.5092252001282
780,532.9551105513025
781,534.0068216307814
782,533.08889313932
783,536.2762102383352
784,534.4654775858191
785,541.6982072619536
786,533.5264582398037
787,539.8006311391263
788,533.817499139267
789,543.066367557594
790,536.6546179400879
791,549.205213452582
792,548.7267721015589
793,534.1770260579536
794,534.8833096893826
795,532.6279896191115
796,536.0973551494108
797,535.5132048674241
798,533.8832631954729
799,533.4580425447105
800,533.6650447069876
801,533.3546385128077
802,534.9192674279452
803,533.2857618243897
804,532.1957447212978
805,532.2568796722117
806,532.9764927319558
807,542.8432948132953
808,543.7229798070383
809,533.7704034393428
810,531.9312386636819
811,532.6161144133997
812,532.8791840592033
813,537.8786008193136
814,539.9468800374825
815,539.8318741254343
816,534.97375648046
817,531.8738932602831
818,534.4011990110146
819,550.5114002471536
820,533.0451610300704
821,531.8893284094344
822,532.7234564153374
823,553.8586252500444
824,542.5982854334718
825,537.2833999710233
826,536.3802176664187
827,536.8948307763803
828,532.2758843751967
829,534.2054165605274
830,532.1370719642902
831,532.3410036135527
832,532.0670349305774
833,548.828238011158
834,534.1090737330545
835,541.0484002370755
836,532.1588464884733
837,532.8178288787394
838,537.6034695884016
839,533.4995178803532
840,541.1894162546521
841,539.0380732154433
842,549.7414890136182
843,547.8969981155974
844,535.45872113735
845,538.0265037366878
846,532.776628918844
847,532.9105539102447
848,532.2985758555064
849,532.8704512880682
850,550.1982358164945
851,560.0110591143865
852,539.6973879098327
853,534.4709872483573
854,533.6778921771055
855,533.0252553274563
856,534.0381223786687
857,532.550253247415
858,533.2378774002948
859,538.588373845324
860,532.1062076182485
861,532.2927086844202
862,532.8202167871842
863,537.7519488220627
864,568.2913139351763
865,536.6398230497077
866,534.2162135939466
867,539.7545567941531
868,553.7257833392125
869,549.2375765038778
870,532.28255877779
871,535.862250112668
872,532.4773817973349
873,533.0844228417005
874,540.7844893209422
875,544.4431944170781
876,560.0114326158404
877,531.9439586598803
878,537.0452129841537
879,532.6753443536727
880,531.8707319519522
881,534.3437011540935
882,539.2491371353159
883,551.1263210545231
884,533.1625701615952
885,540.3270329757423
886,531.994896002745
887,558.6345831184827
888,532.3314271149815
889,533.5453706143315
890,541.1363516219145
891,533.0251256628918
892,534.8774803423593
893,533.7432977798343
894,533.6394835864934
895,532.2066930529124
896,536.3333221402885
897,534.8446549886502
898,532.8843101020611
899,535.9539777420729
900,542.712408708464
901,533.1684812903422
902,533.2217009943364
903,541.3898857104512
904,539.297759200891
905,539.8090330801517
906,542.8917935672758
907,536.0809973188248
908,573.2010740742238
909,532.6542154759632
910,535.9796740107735
911,536.1267104885774
912,532.6560950837661
913,533.3768403815234
914,538.1629673051638
915,537.917853096765
916,539.7279473469898
917,535.6160326676877
918,532.1751050901524
919,532.6680722560071
920,533.6357136633601
921,538.6649172894403
922,553.4871325549461
923,549.9043843173962
924,561.6765453260593
925,536.9899127236047
926,559.5831563813938
927,532.8106530530124
928,541.9836785046706
929,550.6982703195729
930,532.1940408148371
931,549.7195090700618
932,564.8861480442059
933,537.9305939245252
934,537.7803245276898
935,545.7906494927296
936,533.2764602945671
937,533.9556385747019
938,532.7567096276277
939,532.627024996569
940,547.8537131062121
941,533.384661489318
942,561.6315646431651
943,531.9490474513036
944,531.9992049763669
945,540.8458076487445
946,558.8156423695712
947,545.1472611003071
948,534.987035380832
949,534.0017002735901
950,535.4191662909079
951,546.1659773381905
952,538.2747917481328
953,534.7712326687036
954,532.6639486529597
955,532.1897170134342
956,532.6504999381968
957,532.0137294995452
958,540.2857845276426
959,532.0713793044843
960,534.9340663014189
961,533.354487138814
962,531.8432231788942
963,534.219435134627
964,535.0279507397261
965,535.8173182375234
966,532.0558237541011
967,532.6396076604019
968,531.9155374942544
969,531.980220975656
970,532.5528624517125
971,532.2895258126039
972,535.8958423028788
973,552.2501824247389
974,532.6247541897496
975,535.3218532251263
976,533.8044267889084
977,536.9152727301237
978,540.2038055949005
979,536.1451819781247
980,532.2110525626259
981,532.035424878088
982,532.9010843736675
983,533.0614494123752
984,538.4185081709148
985,533.3144328843948
986,536.9165045938778
987,561.1832024314436
988,563.1131311712905
989,532.1386791953653
990,546.1494564107442
991,562.0217271875497
992,532.6398828045452
993,538.1682007169923
994,535.3229381232533
995,539.0243099705547
996,532.751997774971
997,532.5262662851392
998,532.6213770962099
999,533.5359638522189
1000,532.3173574736737
1001,532.7967350537574
1002,532.8628731630176
1003,532.9525238961312
1004,532.3833764411693
1005,532.6607497638354
1006,532.2672706106364
1007,533.1247059759778
1008,551.6360789808762
1009,533.7458422926819
1010,561.6574809339019
1011,533.6898582938602
1012,544.6697068497979
1013,532.6240030655763
1014,537.0345225007754
1015,540.5760920833404
1016,568.373919774361
1017,537.32729480118
1018,534.3291215293118
1019,533.7436807177086
1020,532.5838044574384
1021,533.467301041564
1022,533.5558823765093
1023,536.0258421972032
1024,549.8215341317273
1025,568.4804683439244
1026,536.5750603028717
1027,537.2183491411938
1028,536.8437185005363
1029,532.8299148732798
1030,532.5834691437259
1031,542.0055812609146
1032,542.7410690418917
1033,568.635877969499
1034,536.2727041697184
1035,532.9323578950836
1036,544.9053262697942
1037,533.1293970484375
1038,532.3730668086959
1039,534.5553847220626
1040,532.7955021334703
1041,532.3780052312376
1042,536.4958303922938
1043,532.4356299664919
1044,532.1486934731817
1045,532.3099533606718
1046,532.7138240619357
1047,535.393379789712
1048,535.6816671958004
1049,538.1059166482696
1050,532.645318164051
1051,535.9872393501989
1052,532.3558194231316
1053,536.8152683813217
1054,533.4655623000184
1055,532.041531768237
1056,534.4085728309008
1057,537.8073684402001
1058,542.3577011191489
1059,532.2495654930758
1060,537.9864084564737
1061,533.2699223579093
1062,531.9434551202414
1063,532.0725947982742
1064,547.5790406638007
1065,545.577489452431
1066,539.6334038787061
1067,538.876710209532
1068,532.8300533153687
1069,551.023714375612
1070,541.8474484262784
1071,539.1336779141216
1072,532.4031847745466
1073,532.2291746761965
1074,535.6305888675283
1075,533.6092218721225
1076,532.5051963928838
1077,543.6301492294473
1078,533.0674189593167
1079,532.252964861492
1080,541.7102100290792
1081,537.7007068499171
1082,532.6968836438809
1083,537.5812125519456
1084,533.0140188993928
1085,532.1173149294981
1086,534.691681978291
1087,532.3191215015239
1088,561.3043424889864
1089,536.4329578220306
1090,554.0957471432723
1091,565.4871187786392
1092,532.0918641245855
1093,534.9336156457547
1094,531.9751603928762
1095,537.3966120182008
1096,533.3397913185215
1097,535.9756978941924
1098,539.8038255245531
1099,531.9035667952177
1100,531.994911722458
1101,536.6654111526767
1102,533.6558055806881
1103,533.204362826071
1104,536.264672337597
1105,532.2034522931658
1106,534.8774140552546
1107,532.7182563359963
1108,541.2225903356197
1109,536.5795751293198
1110,532.2939540033997
1111,532.4626834297675
1112,533.021224965696
1113,533.5587994233009
1114,535.0290475087969
1115,532.6478570913877
1116,537.986892851376
1117,539.1411510892548
1118,535.0391129831347
1119,537.1848277534278
1120,536.6247810667697
1121,532.9566930793235
1122,542.1040582160601
1123,534.4573567256042
1124,537.0745348577534
1125,532.7754119103013
1126,538.4162924930711
1127,539.9471221235542
1128,538.6830470239605
1129,552.068581476334
1130,562.947164720753
1131,545.4952739087231
1132,541.6391511687706
1133,538.3837708920036
1134,538.165646402958
1135,532.1855455297748
1136,531.944052404055
1137,544.3648735401582
1138,533.1947269895238
1139,543.873331859434
1140,546.9449224171111
1141,538.2747900474466
1142,532.8152336793778
1143,532.6703923752808
1144,534.1617398094807
1145,535.3973392628603
1146,532.6574807334412
1147,537.5454222442302
1148,547.6313433170968
1149,532.5141263703918
1150,535.0560163328569
1151,542.4806248797182
1152,535.6955282423787
1153,546.5939386429267
1154,533.8370255514709
1155,540.6051283511505
1156,539.0140494498124
1157,539.6752061149896
1158,543.8137381794446
1159,532.1454776801203
1160,534.1123101528303
1161,531.9782326558852
1162,540.9565968521739
1163,536.2691876473352
1164,532.1239021203861
1165,533.4162903478343
1166,535.7992210671133
1167,534.8379692059224
1168,537.5494594468911
1169,538.5247431639737
1170,536.2048021272988
1171,539.2431577143532
1172,545.851945668984
1173,543.5578530400684
1174,533.724041877527
1175,532.2216359294822
1176,535.9263525537909
1177,549.5769180082194
1178,541.1001692450565
1179,541.0033319335452
1180,534.7390342383054
1181,539.7990626049136
1182,562.3309675117201
1183,532.7650148544269
1184,537.59382263691
1185,548.5697251673752
1186,532.0933781022803
1187,532.5084318607974
1188,535.3697410556625
1189,532.7626645178572
1190,534.3144918803212
1191,541.315740438991
1192,532.4868078885562
1193,533.8857894043476
1194,531.8708058972571
1195,534.5752403956056
1196,531.8982090937184
1197,539.1294939004288
1198,532.294299335184
1199,535.9028396576824
1200,534.1597295391974
1201,531.9302285678394
1202,534.8972241607531
1203,533.3507298299652
1204,534.8498868170805
1205,536.7756251979993
1206,531.8745050824446
1207,532.2926186829282
1208,538.6231907509957
1209,533.0686824350928
1210,535.1024710394736
1211,534.0704943457375
1212,532.1179193398576
1213,534.5027180695552
1214,533.0780711568652
1215,531.9230559104246
1216,550.0521245216175
1217,533.8948629346963
1218,549.9443558039062
1219,533.9305463415627
1220,535.4684764462605
1221,539.264669886772
1222,538.3152997344621
1223,531.843258490194
1224,536.0070024508691
1225,533.6556095108691
1226,536.5640450176967
1227,538.1615864385938
1228,550.1398387070857
1229,537.5601181565435
1230,537.7595741957673
1231,549.755605730375
1232,535.9559418740315
1233,536.9926732079948
1234,541.0140502892182
1235,542.128831245928
1236,532.7140351332157
1237,540.7360732274419
1238,532.1672392341449
1239,535.6233009195022
1240,540.5104905336202
1241,532.3039403424922
1242,534.9359897930701
1243,536.3286230634167
1244,536.9324840403672
1245,538.3251723064913
1246,538.8419619502778
1247,541.1778395172757
1248,531.8652139802961
1249,546.2169759815808
1250,542.7806558760338
1251,533.0198787885585
1252,543.4296736326398
1253,534.5613485982517
1254,538.3164346190249
1255,539.9691063604262
1256,567.9724309937912
1257,568.9725518347907
1258,532.7609218823726
1259,549.4880891146385
1260,540.2076050058832
1261,546.2473724718393
1262,537.3761147606142
1263,542.0027258623204
1264,540.0356220919224
1265,540.1587494554997
1266,531.8635067666091
1267,531.9590395628443
1268,533.0899196401701
1269,550.3044670839046
1270,534.6876872098061
1271,542.4176269098837
1272,548.3899190187138
1273,532.3148685465553
1274,548.6326742360474
1275,536.5886358441257
1276,537.1762468726897
1277,540.4515869445586
1278,557.0203495956631
1279,538.1933902202748
1280,531.9407002368217
1281,537.6405725434834
1282,535.4077725716919
1283,538.2129090236655
1284,538.4302828229665
1285,532.5641787546189
1286,533.9834337089123
1287,532.3290401073202
1288,532.2365663386995
1289,534.9706622915334
1290,532.1455710350418
1291,536.5629022938487
1292,540.7563618002416
1293,533.8065825667285
1294,557.1820310821128
1295,534.6070494872185
1296,540.3026664679206
1297,535.539083326217
1298,533.7560547161739
1299,536.3848174016724
1300,538.372365981799
1301,542.2797985793492
1302,544.7223420833205
1303,545.3568844677567
1304,533.4218118679308
1305,534.2792418405015
1306,549.6782046978615
1307,546.0319760318024
1308,540.8881441816153
1309,533.2290166226187
1310,534.5870513109872
1311,532.8195126994971
1312,532.2381896631385
1313,533.9963307033589
1314,534.6690129967113
1315,544.1426085480558
1316,532.202915121703
1317,532.041542467172
1318,542.7889636583593
1319,535.1457856679507
1320,532.2392064262567
1321,532.3342159242401
1322,533.452688769713
1323,540.0768497825143
1324,539.3304931693533
1325,536.1169200618182
1326,533.3653868672201
1327,532.3904757236197
1328,535.5615903999733
1329,534.7789167937626
1330,533.4333090552127
1331,534.1829016699846
1332,533.6676179989835
1333,537.4605050835893
1334,533.5518716634625
1335,536.4813145520314
1336,533.149992878892
1337,533.2026176569528
1338,532.5992197807548
1339,532.489056198992
1340,533.4273356097972
1341,544.3015218722161
1342,535.5823986966893
1343,535.8896332879565
1344,534.6236737260347
1345,532.3397961609627
1346,540.8684847665078
1347,538.390711630625
1348,536.3922709938199
1349,532.1184635066294
1350,533.749515663637
1351,540.9663693748536
1352,544.9345289350586
1353,532.4318429850871
1354,532.8851893816744
1355,534.9415290023389
1356,532.0220524655152
1357,533.8156346966036
1358,537.3194743520063
1359,534.2257954212004
1360,545.5099658664321
1361,532.1266590152316
1362,540.9775411869983
1363,533.6514946534819
1364,550.7936905985998
1365,533.7605313456658
1366,537.5245193368983
1367,542.7599649837148
1368,550.0075822897687
1369,559.9982723696425
1370,534.7417528304333
1371,537.3009852112328
1372,531.844951944182
1373,534.7873962157968
1374,545.8620482424359
