,0
745,599.6929471935658
746,590.2662924914432
747,575.5292881828708
748,570.7542285557976
749,896.469332835545
750,753.8033340644222
751,875.7510242480075
752,699.1712759124116
753,639.650200590901
754,587.388753322527
755,633.957207285511
756,702.2674186930375
757,722.1216508083686
758,647.3230978748505
759,593.1771579870923
760,622.4333942514365
761,594.7416910860593
762,592.2431494968744
763,534.2457973530985
764,605.5374981983871
765,663.6617512356758
766,643.3270396388706
767,653.7504638605539
768,617.0592468087746
769,686.9001597977026
770,665.077425615556
771,548.8604843433413
772,630.3968005360273
773,555.063504100735
774,544.966765584413
775,551.0738548739341
776,538.9659072028463
777,537.5329959527907
778,536.0627696224822
779,746.933207129002
780,843.5353890733468
781,532.50309971844
782,532.3757837430808
783,571.8239060914199
784,688.2918014648765
785,533.5075168788774
786,604.22103738918
787,806.1217491422424
788,851.1557374573117
789,571.1525395547866
790,544.6260970707655
791,589.6741359081444
792,545.3146226718646
793,591.0627211403066
794,735.9938493766706
795,821.9624740545855
796,646.1373837742833
797,642.2863752282079
798,581.569939130358
799,543.4028262658175
800,546.2394794594259
801,609.9995856077026
802,812.7564474229526
803,847.4507574357085
804,534.2357642302127
805,575.2721512835246
806,649.8832873476939
807,550.4131335485966
808,533.3816922229378
809,559.8209887972076
810,680.11530007824
811,643.6267037053614
812,657.6189349206347
813,534.9900218359226
814,561.7213575454844
815,575.7289982235101
816,569.8008646304503
817,560.2194359690612
818,605.8902520025065
819,707.0820896718068
820,561.2093509561607
821,543.3684013704769
822,542.5240831384302
823,558.1524617680856
824,666.9640262278783
825,618.3395346779231
826,611.7561827583435
827,617.1442686191082
828,730.9497157231231
829,627.8899582433374
830,688.3438047722257
831,675.3507481967802
832,678.195497468728
833,675.2284155167596
834,536.0460228624711
835,546.410248623686
836,555.8275545271384
837,570.9372745926715
838,850.9631455687359
839,640.3860534484398
840,561.8935806387749
841,553.439162268488
842,537.4526757840426
843,669.0076761990945
844,575.7527263775733
845,568.0573478452881
846,548.8799197078816
847,531.8884749681232
848,555.2327095969295
849,666.3014744457499
850,668.0073535868169
851,533.8242655535649
852,556.0373119209202
853,535.4540211836825
854,573.8575097787981
855,629.0511278238531
856,662.75942213627
857,584.7378063823044
858,740.1196115600314
859,886.3145986761813
860,575.4554193526568
861,565.5909326235889
862,615.2135246018272
863,550.5681383702723
864,794.3042559958924
865,553.9237928990347
866,549.6924188003513
867,629.1457730298825
868,601.0229767652208
869,656.0535552699189
870,542.9602932947173
871,538.8791373824107
872,537.9375512032276
873,686.0243294002324
874,683.6088664952157
875,563.0131596190788
876,548.5635784949334
877,779.1348548099982
878,767.5097796166788
879,559.9834506395804
880,603.9761071931024
881,629.8328238997694
882,636.9760916001218
883,658.969058927813
884,693.8402722526428
885,676.1208311166121
886,532.9895825762018
887,754.8781831513791
888,536.1231718016426
889,545.4448252633172
890,532.9689591105015
891,542.6510278915677
892,547.9648007283339
893,595.0851710926122
894,576.2454794838533
895,559.0452687668543
896,538.1601111905406
897,605.3798411496855
898,584.1980363570917
899,533.4118653689496
900,559.8027812771427
901,561.3307686416165
902,534.7066237236048
903,550.0657260453834
904,727.377349048207
905,749.238003156581
906,604.9723621355207
907,608.7950856389834
908,668.5344968375283
909,540.7047098472027
910,544.4697499649081
911,654.531811173837
912,567.7533133863421
913,654.2129141084257
914,541.4364048659097
915,575.9977818251263
916,586.8419772474589
917,666.5533205718867
918,572.4169650459438
919,531.9353269993095
920,533.4433499747091
921,535.4832204830419
922,532.6573211188778
923,554.1020128264034
924,642.5044780492433
925,532.1240482819256
926,559.0192322449357
927,591.0300354361663
928,564.5772024741676
929,555.4589913787202
930,580.8285884398471
931,613.6261085211141
932,534.8145300458044
933,752.2251896389388
934,813.1637696460109
935,550.9514092051197
936,563.5754731543259
937,568.2760189948041
938,673.2583140987758
939,563.6510484445756
940,582.6547983930319
941,585.3366036710574
942,533.7318681952373
943,587.6858954436993
944,540.6987113799672
945,584.1802864199009
946,707.7141013241396
947,571.8661039155174
948,534.4708072155381
949,541.2947931398878
950,853.186943744401
951,558.8963302357123
952,583.0519321811469
953,536.2766874404244
954,798.3428856311541
955,640.7037664718491
956,965.129831219372
957,1056.721756857063
958,789.0813737955469
959,636.9127390034498
960,553.6130317170426
961,674.997515184872
962,670.4587626580294
963,694.5047539819334
964,698.6612033508798
965,641.0840713027123
966,632.845618673788
967,589.72741353006
968,568.3937936884681
969,554.1062832143589
970,558.4079858211227
971,572.8268575203742
972,552.8770381658936
973,553.6382491814769
974,706.7804182285905
975,663.0092758396274
976,547.4174546030158
977,647.4864466275425
978,677.0204453213403
979,726.2343955305888
980,550.3025775379227
981,636.0692392658631
982,563.2067590613947
983,683.9655498752069
984,569.1621855256213
985,564.4708232263775
986,553.7630092477121
987,730.0507165367592
988,733.8858158276367
989,621.5088779969891
990,583.2368046010932
991,569.1442459395957
992,576.6283998118394
993,559.1650684417247
994,551.1473425154334
995,655.571475264978
996,557.4918342789146
997,568.1959413165898
998,590.7608550341062
999,678.6728908238365
1000,861.1324816964822
1001,634.0469336564779
1002,641.8443339879374
1003,777.4638906463732
1004,578.7300013219759
1005,683.5570648217896
1006,800.6440595383002
1007,628.3164181199567
1008,744.8561508623775
1009,638.967675777425
1010,600.574245156118
1011,574.5890999927813
1012,696.4946432571929
1013,584.734489671532
1014,601.3838965079973
1015,742.0607696686263
1016,810.9637325590332
1017,580.6003588213235
1018,596.0482205470025
1019,616.2863228105311
1020,657.5713798652355
1021,721.4179993581276
1022,594.7248746571047
1023,610.0178228706155
1024,604.0480524759566
1025,714.7207545566234
1026,686.3026637615137
1027,809.7014468424586
1028,570.4899608709611
1029,690.8722211750627
1030,569.9578495921656
1031,563.5148178841962
1032,684.9222033454823
1033,791.9248426824932
1034,937.9624356925901
1035,562.8378146074134
1036,597.2383956966015
1037,553.6185087120775
1038,555.2168363013237
1039,552.0860479395753
1040,632.4426081133073
1041,579.8443817289132
1042,578.9838410857844
1043,544.1159364077013
1044,606.7850858506315
1045,543.7463592919111
1046,624.3640825507008
1047,555.0719046006328
1048,575.8209572075041
1049,659.3480231050963
1050,773.6443089105082
1051,748.7635109670133
1052,541.776401978719
1053,695.3071470689471
1054,578.179374110777
1055,755.2939148478581
1056,551.3828993832728
1057,601.4621946880133
1058,539.6229067089317
1059,555.7979668141285
1060,552.6924381974462
1061,581.5558603106008
1062,549.8671252810765
1063,549.6321534355562
1064,595.3724463384415
1065,657.8563452994086
1066,626.0452503159172
1067,917.7077461936998
1068,653.1518697198819
1069,551.8858869060333
1070,557.1299740812352
1071,577.7634495638877
1072,615.5117616925
1073,605.712270025395
1074,589.8538998917661
1075,554.7272160290144
1076,831.615714334659
1077,897.4569239017885
1078,689.3040433099422
1079,637.8364208492729
1080,857.9111476377537
1081,881.2364858964119
1082,564.717843562403
1083,671.9207423936967
1084,651.9462745451491
1085,675.429517771633
1086,585.4551272870362
1087,673.3492932375932
1088,622.8105839719963
1089,560.6401705145119
1090,630.7163225856248
1091,548.6793178914946
1092,545.1437657421193
1093,545.5558294951325
1094,634.8829852267528
1095,753.8086449993373
1096,794.1311473033137
1097,804.6050058703892
1098,555.9943514918172
1099,639.272466772267
1100,548.6489580227528
1101,583.1743392430774
1102,630.9360396981086
1103,533.8990266655038
1104,535.471280025651
1105,533.6094680944781
1106,661.0267044926953
1107,600.0740219238235
1108,737.533470681281
1109,814.530622149494
1110,532.8785976783624
1111,603.9415716745154
1112,586.619238987308
1113,752.0845354729623
1114,635.0917485764685
1115,554.2626203034189
1116,566.2202040371079
1117,637.3476874357875
1118,644.5010998205021
1119,541.0976812761573
1120,577.5995036774716
1121,584.660840429415
1122,572.9430795101658
1123,576.5162386232813
1124,652.3652592948592
1125,561.7273408701385
1126,563.3603214657626
1127,611.592641427521
1128,533.0616796645269
1129,560.3202224726813
1130,532.425041849928
1131,542.4458001530506
1132,582.7690741465389
1133,593.747173258536
1134,635.9022190525867
1135,543.5972242025408
1136,535.7062710537041
1137,539.7489515636748
1138,542.5296407168091
1139,589.6497748148216
1140,579.9193586696208
1141,538.7788660988159
1142,603.6188000856707
1143,857.4535516335908
1144,583.7248259157798
1145,718.4110017713402
1146,547.8746706978307
1147,544.6214286306107
1148,568.6796153690321
1149,566.1499159815105
1150,551.8683317464994
1151,598.3718467776283
1152,571.9282479565492
1153,560.0929591121258
1154,686.1606803410338
1155,624.8170031812666
1156,531.8668632404423
1157,639.6972088258186
1158,533.6317361141482
1159,546.6307068789652
1160,623.0279623657876
1161,579.9265526446144
1162,540.2621659092033
1163,542.1179049662451
1164,621.4741456690334
1165,573.1005947132265
1166,556.95740094896
1167,541.1419606705416
1168,745.6355088775721
1169,539.929359653653
1170,606.783212838977
1171,699.0422134830885
1172,659.5948796530662
1173,555.1950186992881
1174,567.7441376263179
1175,649.0188526953734
1176,698.6707442514131
1177,720.3496301941096
1178,536.0310985983772
1179,537.5743861615304
1180,540.1426594129595
1181,624.9283807024042
1182,908.0589538830565
1183,551.6416030410014
1184,607.5143600091498
1185,736.0410607539442
1186,721.8912331558728
1187,619.1482848141475
1188,607.9202787861225
1189,833.4559561854586
1190,940.1295991412004
1191,666.9868216290955
1192,674.247022406157
1193,545.928652063063
1194,538.5998461103901
1195,595.8227587236689
1196,690.5140689771363
1197,648.0974123107944
1198,648.5526970329598
1199,748.8696446621876
1200,602.0176232427183
1201,552.9371473783924
1202,803.1142547040481
1203,540.8840482754906
1204,566.6191671385283
1205,571.4336610808612
1206,563.9848830081929
1207,536.6104740893717
1208,542.9043350855311
1209,554.3026673817805
1210,824.803317311452
1211,645.3917331369394
1212,614.1589562187125
1213,555.8914631853024
1214,580.7654473521623
1215,553.8636927642133
1216,573.2679790565536
1217,558.6969750229752
1218,551.3239403986054
1219,543.7626178324845
1220,560.2356989261849
1221,589.5605479796778
1222,549.9860847364141
1223,537.7655654030906
1224,576.6347331861781
1225,547.1018607176853
1226,535.1892705919703
1227,535.3929792001911
1228,628.7208580211335
1229,656.3231633477546
1230,741.8339256494203
1231,644.4201520183477
1232,548.9212957694886
1233,658.7463372517518
1234,558.804800761966
1235,622.5943113820553
1236,788.9105927902764
1237,555.77982499935
1238,571.4139378798191
1239,538.9748988809279
1240,540.1387260007792
1241,696.7422418156351
1242,533.2895560118584
1243,580.9311958742038
1244,554.5650250767546
1245,578.5045402041446
1246,543.8425830587014
1247,815.3435277203604
1248,891.7017614943111
1249,536.5623868679879
1250,564.741737740739
1251,537.8382482942883
1252,553.1675111429712
1253,544.586017046106
1254,537.8920390729669
1255,542.2266936148221
1256,536.2481612975249
1257,552.6919399675752
1258,608.0134415956821
1259,604.40980393856
1260,604.5154041177282
1261,541.0697768922827
1262,601.9877295215877
1263,545.829041992874
1264,552.0463002511392
1265,553.9888940600167
1266,802.2791561478156
1267,859.5968331368107
1268,554.6948863956692
1269,575.0421062490801
1270,548.4497657671554
1271,592.9146710230981
1272,549.3584974083043
1273,601.3320291317452
1274,641.0694597729394
1275,555.1234667069324
1276,864.1994504333001
1277,548.086489927873
1278,593.0633852797132
1279,551.2345260998991
1280,619.1786000093416
1281,628.0429551292715
1282,558.0100011481908
1283,628.0330604538141
1284,648.6364336517273
1285,566.719848959883
1286,558.4912248037955
1287,559.0921020100538
1288,569.8553961475546
1289,576.5815383612621
1290,753.2862162846232
1291,723.5783603913804
1292,547.0828000023716
1293,551.4132651939411
1294,549.1273241670605
1295,565.1963776074327
1296,618.3535702693971
1297,551.88824740362
1298,634.2956842328259
1299,876.9270539958924
1300,548.6357498118205
1301,640.5140819490789
1302,729.9771970541866
1303,674.9441403868649
1304,883.8487159312548
1305,577.5534983358202
1306,559.2513029244813
1307,585.0744619188001
1308,660.8988555979172
1309,582.7203459222729
1310,554.0494520755848
1311,597.7919630132182
1312,569.1979219345487
1313,805.1269650991535
1314,554.271803548469
1315,547.2461605599419
1316,552.7037892442179
1317,604.6183124458688
1318,637.1707462729184
1319,636.4120545055015
1320,624.3878885385644
1321,674.9606955956607
1322,590.2659098484669
1323,647.7414445251356
1324,673.0719212304188
1325,664.146858251018
1326,823.404281824135
1327,791.2247138171159
1328,815.88652524195
1329,971.3901185580634
1330,533.6142459502357
1331,540.774706569526
1332,564.9718412073322
1333,622.3257864282277
1334,626.6491054753731
1335,553.7222881181741
1336,682.875802536517
1337,794.0757142558436
1338,532.6226098337686
1339,534.9683658560738
1340,615.9915897321554
1341,545.2963802745569
1342,539.7831303870146
1343,532.9465343479452
1344,562.1009525443721
1345,727.3580398110163
1346,809.2429249601737
1347,554.1098234900493
1348,601.3321124171769
1349,622.8814740558
1350,533.6005218738376
1351,818.243495600713
1352,532.8139399518752
1353,537.5062294375628
1354,761.2335228112485
1355,536.7679461319074
1356,765.0944960210081
1357,884.2921103486686
1358,607.8313652713387
1359,542.8600366550855
1360,622.389770375038
1361,593.8743565508331
1362,622.954361322604
1363,537.5094514221232
1364,580.740252114031
1365,599.1228414758457
1366,537.9085921165885
1367,532.5937830762867
1368,586.4817210118523
1369,835.6589034168568
1370,562.6177915499401
1371,621.4146618547775
1372,564.4763234051075
1373,694.1157094227398
1374,551.2637687183634
